session_id,schedule_id,session_date,start_time,end_time,duration_hours
558,73,2025-10-07,12:30:00,15:30:00,3
559,73,2025-10-14,12:30:00,15:30:00,3
560,73,2025-10-21,12:30:00,15:30:00,3
561,73,2025-10-28,12:30:00,15:30:00,3
562,73,2025-11-04,12:30:00,15:30:00,3
563,73,2025-11-11,12:30:00,15:30:00,3
564,73,2025-11-18,12:30:00,15:30:00,3
565,73,2025-11-25,12:30:00,15:30:00,3
566,73,2025-12-02,12:30:00,15:30:00,3
567,73,2025-12-09,12:30:00,15:30:00,3
568,74,2025-10-07,12:30:00,14:30:00,2
569,74,2025-10-10,12:30:00,14:30:00,2
570,74,2025-10-14,12:30:00,14:30:00,2
571,74,2025-10-17,12:30:00,14:30:00,2
572,74,2025-10-21,12:30:00,14:30:00,2
573,74,2025-10-24,12:30:00,14:30:00,2
574,74,2025-10-28,12:30:00,14:30:00,2
575,74,2025-10-31,12:30:00,14:30:00,2
576,74,2025-11-04,12:30:00,14:30:00,2
577,74,2025-11-07,12:30:00,14:30:00,2
578,74,2025-11-11,12:30:00,14:30:00,2
579,74,2025-11-14,12:30:00,14:30:00,2
580,74,2025-11-18,12:30:00,14:30:00,2
581,74,2025-11-21,12:30:00,14:30:00,2
582,74,2025-11-25,12:30:00,14:30:00,2
583,74,2025-11-28,12:30:00,14:30:00,2
584,74,2025-12-02,12:30:00,14:30:00,2
585,74,2025-12-05,12:30:00,14:30:00,2
586,74,2025-12-09,12:30:00,14:30:00,2
587,74,2025-12-12,12:30:00,14:30:00,2
588,75,2025-10-11,12:30:00,16:30:00,4
589,75,2025-10-18,12:30:00,16:30:00,4
590,75,2025-10-25,12:30:00,16:30:00,4
591,75,2025-11-01,12:30:00,16:30:00,4
592,75,2025-11-08,12:30:00,16:30:00,4
593,75,2025-11-15,12:30:00,16:30:00,4
594,75,2025-11-22,12:30:00,16:30:00,4
595,75,2025-11-29,12:30:00,16:30:00,4
596,75,2025-12-06,12:30:00,16:30:00,4
597,75,2025-12-13,12:30:00,16:30:00,4
598,76,2025-10-06,12:30:00,15:30:00,3
599,76,2025-10-13,12:30:00,15:30:00,3
600,76,2025-10-20,12:30:00,15:30:00,3
601,76,2025-10-27,12:30:00,15:30:00,3
602,76,2025-11-03,12:30:00,15:30:00,3
603,76,2025-11-10,12:30:00,15:30:00,3
604,76,2025-11-17,12:30:00,15:30:00,3
605,76,2025-11-24,12:30:00,15:30:00,3
606,76,2025-12-01,12:30:00,15:30:00,3
607,76,2025-12-08,12:30:00,15:30:00,3
608,77,2025-10-09,12:30:00,15:30:00,3
609,77,2025-10-16,12:30:00,15:30:00,3
610,77,2025-10-23,12:30:00,15:30:00,3
611,77,2025-10-30,12:30:00,15:30:00,3
612,77,2025-11-06,12:30:00,15:30:00,3
613,77,2025-11-13,12:30:00,15:30:00,3
614,77,2025-11-20,12:30:00,15:30:00,3
615,77,2025-11-27,12:30:00,15:30:00,3
616,77,2025-12-04,12:30:00,15:30:00,3
617,77,2025-12-11,12:30:00,15:30:00,3
618,78,2025-10-06,07:30:00,10:30:00,3
619,78,2025-10-13,07:30:00,10:30:00,3
620,78,2025-10-20,07:30:00,10:30:00,3
621,78,2025-10-27,07:30:00,10:30:00,3
622,78,2025-11-03,07:30:00,10:30:00,3
623,78,2025-11-10,07:30:00,10:30:00,3
624,78,2025-11-17,07:30:00,10:30:00,3
625,78,2025-11-24,07:30:00,10:30:00,3
626,78,2025-12-01,07:30:00,10:30:00,3
627,78,2025-12-08,07:30:00,10:30:00,3
628,79,2025-10-09,07:30:00,10:30:00,3
629,79,2025-10-16,07:30:00,10:30:00,3
630,79,2025-10-23,07:30:00,10:30:00,3
631,79,2025-10-30,07:30:00,10:30:00,3
632,79,2025-11-06,07:30:00,10:30:00,3
633,79,2025-11-13,07:30:00,10:30:00,3
634,79,2025-11-20,07:30:00,10:30:00,3
635,79,2025-11-27,07:30:00,10:30:00,3
636,79,2025-12-04,07:30:00,10:30:00,3
637,79,2025-12-11,07:30:00,10:30:00,3
638,80,2025-10-07,07:30:00,10:30:00,3
639,80,2025-10-14,07:30:00,10:30:00,3
640,80,2025-10-21,07:30:00,10:30:00,3
641,80,2025-10-28,07:30:00,10:30:00,3
642,80,2025-11-04,07:30:00,10:30:00,3
643,80,2025-11-11,07:30:00,10:30:00,3
644,80,2025-11-18,07:30:00,10:30:00,3
645,80,2025-11-25,07:30:00,10:30:00,3
646,80,2025-12-02,07:30:00,10:30:00,3
647,80,2025-12-09,07:30:00,10:30:00,3
648,81,2025-10-10,07:30:00,10:30:00,3
649,81,2025-10-17,07:30:00,10:30:00,3
650,81,2025-10-24,07:30:00,10:30:00,3
651,81,2025-10-31,07:30:00,10:30:00,3
652,81,2025-11-07,07:30:00,10:30:00,3
653,81,2025-11-14,07:30:00,10:30:00,3
654,81,2025-11-21,07:30:00,10:30:00,3
655,81,2025-11-28,07:30:00,10:30:00,3
656,81,2025-12-05,07:30:00,10:30:00,3
657,81,2025-12-12,07:30:00,10:30:00,3
658,82,2025-11-25,14:30:00,16:30:00,2
659,82,2025-11-28,14:30:00,16:30:00,2
660,82,2025-12-02,14:30:00,16:30:00,2
661,82,2025-12-05,14:30:00,16:30:00,2
662,82,2025-12-09,14:30:00,16:30:00,2
663,82,2025-12-12,14:30:00,16:30:00,2
664,83,2025-11-04,14:30:00,16:30:00,2
665,83,2025-11-07,14:30:00,16:30:00,2
666,83,2025-11-11,14:30:00,16:30:00,2
667,83,2025-11-14,14:30:00,16:30:00,2
668,83,2025-11-18,14:30:00,16:30:00,2
669,83,2025-11-21,14:30:00,16:30:00,2
670,84,2025-10-07,14:30:00,16:30:00,2
671,84,2025-10-10,14:30:00,16:30:00,2
672,84,2025-10-14,14:30:00,16:30:00,2
673,84,2025-10-17,14:30:00,16:30:00,2
674,84,2025-10-21,14:30:00,16:30:00,2
675,84,2025-10-24,14:30:00,16:30:00,2
676,84,2025-10-28,14:30:00,16:30:00,2
677,84,2025-10-31,14:30:00,16:30:00,2
678,85,2025-10-07,09:30:00,11:30:00,2
679,85,2025-10-10,09:30:00,11:30:00,2
680,85,2025-10-14,09:30:00,11:30:00,2
681,85,2025-10-17,09:30:00,11:30:00,2
682,85,2025-10-21,09:30:00,11:30:00,2
683,85,2025-10-24,09:30:00,11:30:00,2
684,85,2025-10-28,09:30:00,11:30:00,2
685,85,2025-10-31,09:30:00,11:30:00,2
686,85,2025-11-04,09:30:00,11:30:00,2
687,85,2025-11-07,09:30:00,11:30:00,2
688,85,2025-11-11,09:30:00,11:30:00,2
689,85,2025-11-14,09:30:00,11:30:00,2
690,85,2025-11-18,09:30:00,11:30:00,2
691,85,2025-11-21,09:30:00,11:30:00,2
692,85,2025-11-25,09:30:00,11:30:00,2
693,85,2025-11-28,09:30:00,11:30:00,2
694,85,2025-12-02,09:30:00,11:30:00,2
695,85,2025-12-05,09:30:00,11:30:00,2
696,85,2025-12-09,09:30:00,11:30:00,2
697,85,2025-12-12,09:30:00,11:30:00,2
698,86,2025-10-07,12:30:00,14:30:00,2
699,86,2025-10-10,12:30:00,14:30:00,2
700,86,2025-10-14,12:30:00,14:30:00,2
701,86,2025-10-17,12:30:00,14:30:00,2
702,86,2025-10-21,12:30:00,14:30:00,2
703,86,2025-10-24,12:30:00,14:30:00,2
704,86,2025-10-28,12:30:00,14:30:00,2
705,86,2025-10-31,12:30:00,14:30:00,2
706,86,2025-11-04,12:30:00,14:30:00,2
707,86,2025-11-07,12:30:00,14:30:00,2
708,86,2025-11-11,12:30:00,14:30:00,2
709,86,2025-11-14,12:30:00,14:30:00,2
710,86,2025-11-18,12:30:00,14:30:00,2
711,86,2025-11-21,12:30:00,14:30:00,2
712,86,2025-11-25,12:30:00,14:30:00,2
713,86,2025-11-28,12:30:00,14:30:00,2
714,86,2025-12-02,12:30:00,14:30:00,2
715,86,2025-12-05,12:30:00,14:30:00,2
716,86,2025-12-09,12:30:00,14:30:00,2
717,86,2025-12-12,12:30:00,14:30:00,2
718,87,2025-10-07,14:30:00,16:30:00,2
719,87,2025-10-10,14:30:00,16:30:00,2
720,87,2025-10-14,14:30:00,16:30:00,2
721,87,2025-10-17,14:30:00,16:30:00,2
722,87,2025-10-21,14:30:00,16:30:00,2
723,87,2025-10-24,14:30:00,16:30:00,2
724,87,2025-10-28,14:30:00,16:30:00,2
725,87,2025-10-31,14:30:00,16:30:00,2
726,87,2025-11-04,14:30:00,16:30:00,2
727,87,2025-11-07,14:30:00,16:30:00,2
728,87,2025-11-11,14:30:00,16:30:00,2
729,87,2025-11-14,14:30:00,16:30:00,2
730,87,2025-11-18,14:30:00,16:30:00,2
731,87,2025-11-21,14:30:00,16:30:00,2
732,87,2025-11-25,14:30:00,16:30:00,2
733,87,2025-11-28,14:30:00,16:30:00,2
734,87,2025-12-02,14:30:00,16:30:00,2
735,87,2025-12-05,14:30:00,16:30:00,2
736,87,2025-12-09,14:30:00,16:30:00,2
737,87,2025-12-12,14:30:00,16:30:00,2
738,88,2025-10-07,07:30:00,09:30:00,2
739,88,2025-10-10,07:30:00,09:30:00,2
740,88,2025-10-14,07:30:00,09:30:00,2
741,88,2025-10-17,07:30:00,09:30:00,2
742,88,2025-10-21,07:30:00,09:30:00,2
743,88,2025-10-24,07:30:00,09:30:00,2
744,88,2025-10-28,07:30:00,09:30:00,2
745,88,2025-10-31,07:30:00,09:30:00,2
746,88,2025-11-04,07:30:00,09:30:00,2
747,88,2025-11-07,07:30:00,09:30:00,2
748,88,2025-11-11,07:30:00,09:30:00,2
749,88,2025-11-14,07:30:00,09:30:00,2
750,88,2025-11-18,07:30:00,09:30:00,2
751,88,2025-11-21,07:30:00,09:30:00,2
752,88,2025-11-25,07:30:00,09:30:00,2
753,88,2025-11-28,07:30:00,09:30:00,2
754,88,2025-12-02,07:30:00,09:30:00,2
755,88,2025-12-05,07:30:00,09:30:00,2
756,88,2025-12-09,07:30:00,09:30:00,2
757,88,2025-12-12,07:30:00,09:30:00,2
758,89,2025-10-06,09:30:00,11:30:00,2
759,89,2025-10-09,09:30:00,11:30:00,2
760,89,2025-10-13,09:30:00,11:30:00,2
761,89,2025-10-16,09:30:00,11:30:00,2
762,89,2025-10-20,09:30:00,11:30:00,2
763,89,2025-10-23,09:30:00,11:30:00,2
764,89,2025-10-27,09:30:00,11:30:00,2
765,89,2025-10-30,09:30:00,11:30:00,2
766,89,2025-11-03,09:30:00,11:30:00,2
767,89,2025-11-06,09:30:00,11:30:00,2
768,89,2025-11-10,09:30:00,11:30:00,2
769,89,2025-11-13,09:30:00,11:30:00,2
770,89,2025-11-17,09:30:00,11:30:00,2
771,89,2025-11-20,09:30:00,11:30:00,2
772,89,2025-11-24,09:30:00,11:30:00,2
773,89,2025-11-27,09:30:00,11:30:00,2
774,89,2025-12-01,09:30:00,11:30:00,2
775,89,2025-12-04,09:30:00,11:30:00,2
776,89,2025-12-08,09:30:00,11:30:00,2
777,89,2025-12-11,09:30:00,11:30:00,2
778,90,2025-10-07,09:30:00,11:30:00,2
779,90,2025-10-10,09:30:00,11:30:00,2
780,90,2025-10-14,09:30:00,11:30:00,2
781,90,2025-10-17,09:30:00,11:30:00,2
782,90,2025-10-21,09:30:00,11:30:00,2
783,90,2025-10-24,09:30:00,11:30:00,2
784,90,2025-10-28,09:30:00,11:30:00,2
785,90,2025-10-31,09:30:00,11:30:00,2
786,90,2025-11-04,09:30:00,11:30:00,2
787,90,2025-11-07,09:30:00,11:30:00,2
788,90,2025-11-11,09:30:00,11:30:00,2
789,90,2025-11-14,09:30:00,11:30:00,2
790,90,2025-11-18,09:30:00,11:30:00,2
791,90,2025-11-21,09:30:00,11:30:00,2
792,90,2025-11-25,09:30:00,11:30:00,2
793,90,2025-11-28,09:30:00,11:30:00,2
794,90,2025-12-02,09:30:00,11:30:00,2
795,90,2025-12-05,09:30:00,11:30:00,2
796,90,2025-12-09,09:30:00,11:30:00,2
797,90,2025-12-12,09:30:00,11:30:00,2
798,91,2025-10-06,07:30:00,09:30:00,2
799,91,2025-10-09,07:30:00,09:30:00,2
800,91,2025-10-13,07:30:00,09:30:00,2
801,91,2025-10-16,07:30:00,09:30:00,2
802,91,2025-10-20,07:30:00,09:30:00,2
803,91,2025-10-23,07:30:00,09:30:00,2
804,91,2025-10-27,07:30:00,09:30:00,2
805,91,2025-10-30,07:30:00,09:30:00,2
806,91,2025-11-03,07:30:00,09:30:00,2
807,91,2025-11-06,07:30:00,09:30:00,2
808,91,2025-11-10,07:30:00,09:30:00,2
809,91,2025-11-13,07:30:00,09:30:00,2
810,91,2025-11-17,07:30:00,09:30:00,2
811,91,2025-11-20,07:30:00,09:30:00,2
812,91,2025-11-24,07:30:00,09:30:00,2
813,91,2025-11-27,07:30:00,09:30:00,2
814,91,2025-12-01,07:30:00,09:30:00,2
815,91,2025-12-04,07:30:00,09:30:00,2
816,91,2025-12-08,07:30:00,09:30:00,2
817,91,2025-12-11,07:30:00,09:30:00,2
818,92,2025-10-07,07:30:00,09:30:00,2
819,92,2025-10-10,07:30:00,09:30:00,2
820,92,2025-10-14,07:30:00,09:30:00,2
821,92,2025-10-17,07:30:00,09:30:00,2
822,92,2025-10-21,07:30:00,09:30:00,2
823,92,2025-10-24,07:30:00,09:30:00,2
824,92,2025-10-28,07:30:00,09:30:00,2
825,92,2025-10-31,07:30:00,09:30:00,2
826,92,2025-11-04,07:30:00,09:30:00,2
827,92,2025-11-07,07:30:00,09:30:00,2
828,92,2025-11-11,07:30:00,09:30:00,2
829,92,2025-11-14,07:30:00,09:30:00,2
830,92,2025-11-18,07:30:00,09:30:00,2
831,92,2025-11-21,07:30:00,09:30:00,2
832,92,2025-11-25,07:30:00,09:30:00,2
833,92,2025-11-28,07:30:00,09:30:00,2
834,92,2025-12-02,07:30:00,09:30:00,2
835,92,2025-12-05,07:30:00,09:30:00,2
836,92,2025-12-09,07:30:00,09:30:00,2
837,92,2025-12-12,07:30:00,09:30:00,2
838,93,2025-10-07,09:30:00,11:30:00,2
839,93,2025-10-10,09:30:00,11:30:00,2
840,93,2025-10-14,09:30:00,11:30:00,2
841,93,2025-10-17,09:30:00,11:30:00,2
842,93,2025-10-21,09:30:00,11:30:00,2
843,93,2025-10-24,09:30:00,11:30:00,2
844,93,2025-10-28,09:30:00,11:30:00,2
845,93,2025-10-31,09:30:00,11:30:00,2
846,93,2025-11-04,09:30:00,11:30:00,2
847,93,2025-11-07,09:30:00,11:30:00,2
848,93,2025-11-11,09:30:00,11:30:00,2
849,93,2025-11-14,09:30:00,11:30:00,2
850,93,2025-11-18,09:30:00,11:30:00,2
851,93,2025-11-21,09:30:00,11:30:00,2
852,93,2025-11-25,09:30:00,11:30:00,2
853,93,2025-11-28,09:30:00,11:30:00,2
854,93,2025-12-02,09:30:00,11:30:00,2
855,93,2025-12-05,09:30:00,11:30:00,2
856,93,2025-12-09,09:30:00,11:30:00,2
857,93,2025-12-12,09:30:00,11:30:00,2
858,94,2025-10-07,12:30:00,14:30:00,2
859,94,2025-10-10,12:30:00,14:30:00,2
860,94,2025-10-14,12:30:00,14:30:00,2
861,94,2025-10-17,12:30:00,14:30:00,2
862,94,2025-10-21,12:30:00,14:30:00,2
863,94,2025-10-24,12:30:00,14:30:00,2
864,94,2025-10-28,12:30:00,14:30:00,2
865,94,2025-10-31,12:30:00,14:30:00,2
866,94,2025-11-04,12:30:00,14:30:00,2
867,94,2025-11-07,12:30:00,14:30:00,2
868,94,2025-11-11,12:30:00,14:30:00,2
869,94,2025-11-14,12:30:00,14:30:00,2
870,94,2025-11-18,12:30:00,14:30:00,2
871,94,2025-11-21,12:30:00,14:30:00,2
872,94,2025-11-25,12:30:00,14:30:00,2
873,94,2025-11-28,12:30:00,14:30:00,2
874,94,2025-12-02,12:30:00,14:30:00,2
875,94,2025-12-05,12:30:00,14:30:00,2
876,94,2025-12-09,12:30:00,14:30:00,2
877,94,2025-12-12,12:30:00,14:30:00,2
878,95,2025-10-06,12:30:00,14:30:00,2
879,95,2025-10-09,12:30:00,14:30:00,2
880,95,2025-10-13,12:30:00,14:30:00,2
881,95,2025-10-16,12:30:00,14:30:00,2
882,95,2025-10-20,12:30:00,14:30:00,2
883,95,2025-10-23,12:30:00,14:30:00,2
884,95,2025-10-27,12:30:00,14:30:00,2
885,95,2025-10-30,12:30:00,14:30:00,2
886,95,2025-11-03,12:30:00,14:30:00,2
887,95,2025-11-06,12:30:00,14:30:00,2
888,95,2025-11-10,12:30:00,14:30:00,2
889,95,2025-11-13,12:30:00,14:30:00,2
890,95,2025-11-17,12:30:00,14:30:00,2
891,95,2025-11-20,12:30:00,14:30:00,2
892,95,2025-11-24,12:30:00,14:30:00,2
893,95,2025-11-27,12:30:00,14:30:00,2
894,95,2025-12-01,12:30:00,14:30:00,2
895,95,2025-12-04,12:30:00,14:30:00,2
896,95,2025-12-08,12:30:00,14:30:00,2
897,95,2025-12-11,12:30:00,14:30:00,2
898,96,2025-10-06,16:30:00,18:30:00,2
899,96,2025-10-09,16:30:00,18:30:00,2
900,96,2025-10-13,16:30:00,18:30:00,2
901,96,2025-10-16,16:30:00,18:30:00,2
902,96,2025-10-20,16:30:00,18:30:00,2
903,96,2025-10-23,16:30:00,18:30:00,2
904,96,2025-10-27,16:30:00,18:30:00,2
905,96,2025-10-30,16:30:00,18:30:00,2
906,96,2025-11-03,16:30:00,18:30:00,2
907,96,2025-11-06,16:30:00,18:30:00,2
908,96,2025-11-10,16:30:00,18:30:00,2
909,96,2025-11-13,16:30:00,18:30:00,2
910,96,2025-11-17,16:30:00,18:30:00,2
911,96,2025-11-20,16:30:00,18:30:00,2
912,96,2025-11-24,16:30:00,18:30:00,2
913,96,2025-11-27,16:30:00,18:30:00,2
914,96,2025-12-01,16:30:00,18:30:00,2
915,96,2025-12-04,16:30:00,18:30:00,2
916,96,2025-12-08,16:30:00,18:30:00,2
917,96,2025-12-11,16:30:00,18:30:00,2
918,97,2025-10-07,14:30:00,16:30:00,2
919,97,2025-10-10,14:30:00,16:30:00,2
920,97,2025-10-14,14:30:00,16:30:00,2
921,97,2025-10-17,14:30:00,16:30:00,2
922,97,2025-10-21,14:30:00,16:30:00,2
923,97,2025-10-24,14:30:00,16:30:00,2
924,97,2025-10-28,14:30:00,16:30:00,2
925,97,2025-10-31,14:30:00,16:30:00,2
926,97,2025-11-04,14:30:00,16:30:00,2
927,97,2025-11-07,14:30:00,16:30:00,2
928,97,2025-11-11,14:30:00,16:30:00,2
929,97,2025-11-14,14:30:00,16:30:00,2
930,97,2025-11-18,14:30:00,16:30:00,2
931,97,2025-11-21,14:30:00,16:30:00,2
932,97,2025-11-25,14:30:00,16:30:00,2
933,97,2025-11-28,14:30:00,16:30:00,2
934,97,2025-12-02,14:30:00,16:30:00,2
935,97,2025-12-05,14:30:00,16:30:00,2
936,97,2025-12-09,14:30:00,16:30:00,2
937,97,2025-12-12,14:30:00,16:30:00,2
938,98,2025-10-06,14:30:00,16:30:00,2
939,98,2025-10-09,14:30:00,16:30:00,2
940,98,2025-10-13,14:30:00,16:30:00,2
941,98,2025-10-16,14:30:00,16:30:00,2
942,98,2025-10-20,14:30:00,16:30:00,2
943,98,2025-10-23,14:30:00,16:30:00,2
944,98,2025-10-27,14:30:00,16:30:00,2
945,98,2025-10-30,14:30:00,16:30:00,2
946,98,2025-11-03,14:30:00,16:30:00,2
947,98,2025-11-06,14:30:00,16:30:00,2
948,98,2025-11-10,14:30:00,16:30:00,2
949,98,2025-11-13,14:30:00,16:30:00,2
950,98,2025-11-17,14:30:00,16:30:00,2
951,98,2025-11-20,14:30:00,16:30:00,2
952,98,2025-11-24,14:30:00,16:30:00,2
953,98,2025-11-27,14:30:00,16:30:00,2
954,98,2025-12-01,14:30:00,16:30:00,2
955,98,2025-12-04,14:30:00,16:30:00,2
956,98,2025-12-08,14:30:00,16:30:00,2
957,98,2025-12-11,14:30:00,16:30:00,2
958,99,2025-10-06,16:30:00,18:30:00,2
959,99,2025-10-09,16:30:00,18:30:00,2
960,99,2025-10-13,16:30:00,18:30:00,2
961,99,2025-10-16,16:30:00,18:30:00,2
962,99,2025-10-20,16:30:00,18:30:00,2
963,99,2025-10-23,16:30:00,18:30:00,2
964,99,2025-10-27,16:30:00,18:30:00,2
965,99,2025-10-30,16:30:00,18:30:00,2
966,99,2025-11-03,16:30:00,18:30:00,2
967,99,2025-11-06,16:30:00,18:30:00,2
968,99,2025-11-10,16:30:00,18:30:00,2
969,99,2025-11-13,16:30:00,18:30:00,2
970,99,2025-11-17,16:30:00,18:30:00,2
971,99,2025-11-20,16:30:00,18:30:00,2
972,99,2025-11-24,16:30:00,18:30:00,2
973,99,2025-11-27,16:30:00,18:30:00,2
974,99,2025-12-01,16:30:00,18:30:00,2
975,99,2025-12-04,16:30:00,18:30:00,2
976,99,2025-12-08,16:30:00,18:30:00,2
977,99,2025-12-11,16:30:00,18:30:00,2
978,100,2025-10-08,09:30:00,11:30:00,2
979,100,2025-10-15,09:30:00,11:30:00,2
980,100,2025-10-22,09:30:00,11:30:00,2
981,100,2025-10-29,09:30:00,11:30:00,2
982,100,2025-11-05,09:30:00,11:30:00,2
983,100,2025-11-12,09:30:00,11:30:00,2
984,100,2025-11-19,09:30:00,11:30:00,2
985,100,2025-11-26,09:30:00,11:30:00,2
986,100,2025-12-03,09:30:00,11:30:00,2
987,100,2025-12-10,09:30:00,11:30:00,2
988,101,2025-10-08,07:30:00,09:30:00,2
989,101,2025-10-15,07:30:00,09:30:00,2
990,101,2025-10-22,07:30:00,09:30:00,2
991,101,2025-10-29,07:30:00,09:30:00,2
992,101,2025-11-05,07:30:00,09:30:00,2
993,101,2025-11-12,07:30:00,09:30:00,2
994,101,2025-11-19,07:30:00,09:30:00,2
995,101,2025-11-26,07:30:00,09:30:00,2
996,101,2025-12-03,07:30:00,09:30:00,2
997,101,2025-12-10,07:30:00,09:30:00,2
998,102,2025-10-06,09:30:00,11:30:00,2
999,102,2025-10-09,09:30:00,11:30:00,2
1000,102,2025-10-13,09:30:00,11:30:00,2
1001,102,2025-10-16,09:30:00,11:30:00,2
1002,102,2025-10-20,09:30:00,11:30:00,2
1003,102,2025-10-23,09:30:00,11:30:00,2
1004,102,2025-10-27,09:30:00,11:30:00,2
1005,102,2025-10-30,09:30:00,11:30:00,2
1006,102,2025-11-03,09:30:00,11:30:00,2
1007,102,2025-11-06,09:30:00,11:30:00,2
1008,102,2025-11-10,09:30:00,11:30:00,2
1009,102,2025-11-13,09:30:00,11:30:00,2
1010,102,2025-11-17,09:30:00,11:30:00,2
1011,102,2025-11-20,09:30:00,11:30:00,2
1012,102,2025-11-24,09:30:00,11:30:00,2
1013,102,2025-11-27,09:30:00,11:30:00,2
1014,102,2025-12-01,09:30:00,11:30:00,2
1015,102,2025-12-04,09:30:00,11:30:00,2
1016,102,2025-12-08,09:30:00,11:30:00,2
1017,102,2025-12-11,09:30:00,11:30:00,2
1018,103,2025-10-06,14:30:00,16:30:00,2
1019,103,2025-10-09,14:30:00,16:30:00,2
1020,103,2025-10-13,14:30:00,16:30:00,2
1021,103,2025-10-16,14:30:00,16:30:00,2
1022,103,2025-10-20,14:30:00,16:30:00,2
1023,103,2025-10-23,14:30:00,16:30:00,2
1024,103,2025-10-27,14:30:00,16:30:00,2
1025,103,2025-10-30,14:30:00,16:30:00,2
1026,103,2025-11-03,14:30:00,16:30:00,2
1027,103,2025-11-06,14:30:00,16:30:00,2
1028,103,2025-11-10,14:30:00,16:30:00,2
1029,103,2025-11-13,14:30:00,16:30:00,2
1030,103,2025-11-17,14:30:00,16:30:00,2
1031,103,2025-11-20,14:30:00,16:30:00,2
1032,103,2025-11-24,14:30:00,16:30:00,2
1033,103,2025-11-27,14:30:00,16:30:00,2
1034,103,2025-12-01,14:30:00,16:30:00,2
1035,103,2025-12-04,14:30:00,16:30:00,2
1036,103,2025-12-08,14:30:00,16:30:00,2
1037,103,2025-12-11,14:30:00,16:30:00,2
1038,104,2025-10-06,12:30:00,14:30:00,2
1039,104,2025-10-09,12:30:00,14:30:00,2
1040,104,2025-10-13,12:30:00,14:30:00,2
1041,104,2025-10-16,12:30:00,14:30:00,2
1042,104,2025-10-20,12:30:00,14:30:00,2
1043,104,2025-10-23,12:30:00,14:30:00,2
1044,104,2025-10-27,12:30:00,14:30:00,2
1045,104,2025-10-30,12:30:00,14:30:00,2
1046,104,2025-11-03,12:30:00,14:30:00,2
1047,104,2025-11-06,12:30:00,14:30:00,2
1048,104,2025-11-10,12:30:00,14:30:00,2
1049,104,2025-11-13,12:30:00,14:30:00,2
1050,104,2025-11-17,12:30:00,14:30:00,2
1051,104,2025-11-20,12:30:00,14:30:00,2
1052,104,2025-11-24,12:30:00,14:30:00,2
1053,104,2025-11-27,12:30:00,14:30:00,2
1054,104,2025-12-01,12:30:00,14:30:00,2
1055,104,2025-12-04,12:30:00,14:30:00,2
1056,104,2025-12-08,12:30:00,14:30:00,2
1057,104,2025-12-11,12:30:00,14:30:00,2
1058,105,2025-10-07,12:30:00,14:30:00,2
1059,105,2025-10-10,12:30:00,14:30:00,2
1060,105,2025-10-14,12:30:00,14:30:00,2
1061,105,2025-10-17,12:30:00,14:30:00,2
1062,105,2025-10-21,12:30:00,14:30:00,2
1063,105,2025-10-24,12:30:00,14:30:00,2
1064,105,2025-10-28,12:30:00,14:30:00,2
1065,105,2025-10-31,12:30:00,14:30:00,2
1066,105,2025-11-04,12:30:00,14:30:00,2
1067,105,2025-11-07,12:30:00,14:30:00,2
1068,105,2025-11-11,12:30:00,14:30:00,2
1069,105,2025-11-14,12:30:00,14:30:00,2
1070,105,2025-11-18,12:30:00,14:30:00,2
1071,105,2025-11-21,12:30:00,14:30:00,2
1072,105,2025-11-25,12:30:00,14:30:00,2
1073,105,2025-11-28,12:30:00,14:30:00,2
1074,105,2025-12-02,12:30:00,14:30:00,2
1075,105,2025-12-05,12:30:00,14:30:00,2
1076,105,2025-12-09,12:30:00,14:30:00,2
1077,105,2025-12-12,12:30:00,14:30:00,2
1078,106,2025-10-06,12:30:00,14:30:00,2
1079,106,2025-10-09,12:30:00,14:30:00,2
1080,106,2025-10-13,12:30:00,14:30:00,2
1081,106,2025-10-16,12:30:00,14:30:00,2
1082,106,2025-10-20,12:30:00,14:30:00,2
1083,106,2025-10-23,12:30:00,14:30:00,2
1084,106,2025-10-27,12:30:00,14:30:00,2
1085,106,2025-10-30,12:30:00,14:30:00,2
1086,106,2025-11-03,12:30:00,14:30:00,2
1087,106,2025-11-06,12:30:00,14:30:00,2
1088,106,2025-11-10,12:30:00,14:30:00,2
1089,106,2025-11-13,12:30:00,14:30:00,2
1090,106,2025-11-17,12:30:00,14:30:00,2
1091,106,2025-11-20,12:30:00,14:30:00,2
1092,106,2025-11-24,12:30:00,14:30:00,2
1093,106,2025-11-27,12:30:00,14:30:00,2
1094,106,2025-12-01,12:30:00,14:30:00,2
1095,106,2025-12-04,12:30:00,14:30:00,2
1096,106,2025-12-08,12:30:00,14:30:00,2
1097,106,2025-12-11,12:30:00,14:30:00,2
1098,107,2025-10-07,07:30:00,09:30:00,2
1099,107,2025-10-10,07:30:00,09:30:00,2
1100,107,2025-10-14,07:30:00,09:30:00,2
1101,107,2025-10-17,07:30:00,09:30:00,2
1102,107,2025-10-21,07:30:00,09:30:00,2
1103,107,2025-10-24,07:30:00,09:30:00,2
1104,107,2025-10-28,07:30:00,09:30:00,2
1105,107,2025-10-31,07:30:00,09:30:00,2
1106,107,2025-11-04,07:30:00,09:30:00,2
1107,107,2025-11-07,07:30:00,09:30:00,2
1108,107,2025-11-11,07:30:00,09:30:00,2
1109,107,2025-11-14,07:30:00,09:30:00,2
1110,107,2025-11-18,07:30:00,09:30:00,2
1111,107,2025-11-21,07:30:00,09:30:00,2
